delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
1661193.000,330989.000,70278.000,16910.000,24491.000,24861.000,3729.000,3879.000,66.000,51.000,-36.000,0.000
203673.000,68801.000,16673.000,25766.000,16604.000,20036.000,3960.000,1904.000,47.000,48.000,53.000,0.000
952138.000,67961.000,4915.000,29201.000,58606.000,21161.000,12933.000,2614.000,54.000,41.000,74.000,0.000
99706.000,72858.000,10266.000,5966.000,6759.000,17629.000,3458.000,634.000,66.000,35.000,59.000,0.000
548528.000,25580.000,82595.000,43499.000,18886.000,41177.000,9214.000,3978.000,64.000,24.000,-139.000,0.000
839221.000,606404.000,120450.000,56614.000,22207.000,25886.000,3793.000,4106.000,80.000,47.000,36.000,0.000
680564.000,22015.000,5814.000,9087.000,8366.000,3932.000,2979.000,508.000,64.000,41.000,54.000,0.000
779021.000,191570.000,32300.000,14085.000,23108.000,17078.000,12776.000,3019.000,57.000,48.000,23.000,0.000
576054.000,13457.000,3970.000,2937.000,5690.000,3132.000,1146.000,972.000,47.000,50.000,81.000,0.000
97662.000,65599.000,46140.000,49896.000,13495.000,20952.000,3816.000,5828.000,41.000,30.000,-119.000,0.000
1541120.000,139622.000,20599.000,30881.000,37233.000,9514.000,4739.000,6156.000,54.000,44.000,57.000,0.000
134031.000,44297.000,11531.000,10925.000,6453.000,10576.000,1984.000,592.000,48.000,40.000,92.000,0.000
28459.000,26132.000,5712.000,14193.000,2047.000,7408.000,1062.000,803.000,54.000,48.000,99.000,0.000
731831.000,92692.000,30029.000,33046.000,17779.000,23076.000,7301.000,1402.000,54.000,53.000,120.000,0.000
187486.000,42670.000,2934.000,2407.000,6151.000,8220.000,2002.000,514.000,56.000,47.000,34.000,0.000
543908.000,92632.000,15695.000,4057.000,4962.000,9813.000,2454.000,582.000,69.000,34.000,8.000,0.000
309413.000,230248.000,99493.000,106935.000,37055.000,18018.000,9033.000,2630.000,63.000,26.000,71.000,0.000
130393.000,9424.000,3223.000,5746.000,1630.000,2215.000,2833.000,655.000,50.000,27.000,-7.000,0.000
2899997.000,196154.000,58227.000,25988.000,15561.000,17637.000,8498.000,7936.000,48.000,34.000,80.000,0.000
641035.000,40436.000,8348.000,45081.000,69261.000,21310.000,6153.000,4825.000,37.000,50.000,51.000,0.000
245149.000,113087.000,297248.000,29875.000,69216.000,22857.000,10381.000,2156.000,47.000,60.000,256.000,0.000
427948.000,53848.000,8487.000,4619.000,2097.000,6433.000,2124.000,1311.000,50.000,67.000,88.000,0.000
404486.000,11828.000,21106.000,17955.000,39821.000,16718.000,4983.000,2471.000,44.000,53.000,76.000,0.000
278735.000,185255.000,32128.000,78510.000,33124.000,17819.000,16017.000,5423.000,63.000,57.000,59.000,0.000
357511.000,40914.000,24462.000,40938.000,56927.000,23286.000,11180.000,6426.000,50.000,57.000,112.000,0.000
1908942.000,57665.000,33927.000,42962.000,57053.000,52801.000,8587.000,7177.000,63.000,47.000,-219.000,0.000
1751454.000,33924.000,19122.000,46468.000,14668.000,13650.000,6652.000,2454.000,78.000,56.000,-217.000,0.000
465220.000,100058.000,49080.000,162618.000,19416.000,25290.000,5702.000,8351.000,67.000,64.000,55.000,0.000
142438.000,38204.000,1580.000,4406.000,8117.000,5896.000,2208.000,3667.000,70.000,78.000,59.000,0.000
179819.000,198443.000,77856.000,112595.000,68657.000,24491.000,5684.000,3258.000,66.000,60.000,109.000,0.000
76829.000,46868.000,14925.000,16361.000,6989.000,4510.000,1368.000,791.000,50.000,63.000,104.000,0.000
596696.000,181427.000,10490.000,21730.000,15070.000,38775.000,13955.000,5473.000,40.000,54.000,-21.000,0.000
135804.000,10848.000,6398.000,14064.000,5472.000,2245.000,947.000,738.000,48.000,27.000,57.000,0.000
71840.000,33665.000,9138.000,8903.000,3531.000,3936.000,2632.000,1179.000,41.000,53.000,60.000,0.000
1666441.000,303838.000,92665.000,40462.000,59704.000,30595.000,18145.000,19054.000,43.000,48.000,21.000,0.000
383396.000,132307.000,24568.000,53377.000,20199.000,36277.000,8155.000,5536.000,44.000,43.000,50.000,0.000
471140.000,101223.000,57334.000,41076.000,43265.000,18485.000,8415.000,3882.000,44.000,56.000,18.000,0.000
230960.000,25798.000,28399.000,16813.000,9125.000,10526.000,13806.000,5697.000,50.000,51.000,25.000,0.000
1430804.000,402304.000,34399.000,48430.000,30219.000,21649.000,5983.000,3206.000,54.000,61.000,37.000,0.000
646506.000,37311.000,6612.000,11906.000,2715.000,6067.000,1016.000,892.000,51.000,54.000,87.000,0.000
249817.000,96035.000,72503.000,59939.000,19134.000,29667.000,28308.000,3929.000,47.000,54.000,-11.000,0.000
161632.000,67733.000,58924.000,34814.000,19070.000,26420.000,5603.000,11230.000,50.000,60.000,-246.000,0.000
1972040.000,404763.000,60312.000,31997.000,55400.000,18299.000,7081.000,4463.000,50.000,57.000,-19.000,0.000
220252.000,71979.000,23848.000,22921.000,17320.000,5933.000,3772.000,1052.000,48.000,57.000,100.000,0.000
992042.000,22960.000,26223.000,102017.000,32171.000,63719.000,5944.000,2516.000,40.000,60.000,68.000,0.000
198034.000,110411.000,7315.000,58228.000,17168.000,16434.000,5673.000,2642.000,51.000,60.000,65.000,0.000
392329.000,16533.000,3243.000,1484.000,2295.000,5394.000,808.000,1224.000,47.000,54.000,10.000,0.000
628853.000,29039.000,27234.000,7759.000,2394.000,12409.000,2111.000,1180.000,66.000,54.000,98.000,0.000
2104984.000,179653.000,5129.000,50825.000,26123.000,47376.000,11676.000,8473.000,80.000,61.000,37.000,0.000
87066.000,17256.000,10242.000,14915.000,8894.000,9081.000,11546.000,2150.000,74.000,41.000,10.000,0.000
130774.000,27336.000,41487.000,51972.000,21517.000,16683.000,7561.000,4564.000,80.000,47.000,11.000,0.000
257979.000,27632.000,35050.000,28681.000,31435.000,16807.000,7235.000,1919.000,75.000,66.000,82.000,0.000
78537.000,34903.000,7193.000,15442.000,5265.000,8369.000,820.000,1671.000,75.000,66.000,83.000,0.000
924258.000,113543.000,38454.000,37148.000,27497.000,13492.000,11229.000,4885.000,70.000,77.000,86.000,0.000
391792.000,12385.000,1646.000,2210.000,3520.000,5192.000,2184.000,1072.000,61.000,74.000,41.000,0.000
485295.000,10052.000,4680.000,7558.000,6748.000,6780.000,2508.000,2344.000,69.000,51.000,-2.000,0.000
1567693.000,71375.000,15948.000,41147.000,30727.000,14403.000,6525.000,4505.000,75.000,44.000,42.000,0.000
118057.000,37944.000,10683.000,16693.000,5637.000,4632.000,1134.000,1673.000,70.000,44.000,-104.000,0.000
1009310.000,180840.000,63481.000,29640.000,24020.000,17189.000,3853.000,4512.000,70.000,47.000,-245.000,0.000
516172.000,251124.000,41205.000,58058.000,20726.000,30232.000,12592.000,5467.000,54.000,54.000,50.000,0.000
899283.000,146562.000,24985.000,26539.000,28085.000,25184.000,11061.000,5320.000,41.000,50.000,81.000,0.000
537782.000,150715.000,20964.000,41778.000,27985.000,15237.000,8265.000,3451.000,43.000,43.000,67.000,0.000
221460.000,45733.000,19418.000,60957.000,36570.000,32825.000,8597.000,3121.000,41.000,38.000,86.000,0.000
746982.000,96482.000,57866.000,16472.000,5718.000,19344.000,7679.000,3535.000,56.000,41.000,7.000,0.000
169309.000,13685.000,20807.000,6420.000,6061.000,12807.000,1527.000,836.000,60.000,50.000,-103.000,0.000
71864.000,17208.000,1405.000,3468.000,1603.000,1532.000,806.000,184.000,69.000,64.000,-139.000,0.000
428615.000,164558.000,47460.000,42081.000,26011.000,29306.000,5772.000,3229.000,69.000,60.000,28.000,0.000
321616.000,232179.000,109769.000,5697.000,16089.000,11152.000,9354.000,2246.000,61.000,54.000,0.000,0.000
868114.000,32890.000,28475.000,22644.000,14482.000,13715.000,5544.000,1512.000,48.000,50.000,27.000,0.000
151661.000,102549.000,64597.000,53327.000,16983.000,25854.000,5208.000,3348.000,40.000,50.000,21.000,0.000
117900.000,20139.000,6036.000,6025.000,16133.000,3516.000,1810.000,918.000,47.000,64.000,123.000,0.000
84755.000,43653.000,10024.000,4162.000,8702.000,5810.000,2526.000,159.000,44.000,61.000,5.000,0.000
1553946.000,60447.000,19338.000,39133.000,22549.000,25343.000,10105.000,1437.000,56.000,53.000,23.000,0.000
307448.000,62159.000,37477.000,46302.000,24530.000,20017.000,3467.000,2873.000,60.000,48.000,-172.000,0.000
882276.000,79992.000,40843.000,28974.000,7514.000,18645.000,4670.000,5922.000,61.000,48.000,32.000,0.000
312222.000,45426.000,14255.000,45307.000,20332.000,14704.000,10099.000,2585.000,63.000,57.000,109.000,0.000
314008.000,48727.000,39075.000,45710.000,47363.000,19744.000,4730.000,4079.000,66.000,70.000,129.000,0.000
135979.000,34970.000,1660.000,9445.000,4410.000,4568.000,1565.000,532.000,63.000,75.000,139.000,0.000
190227.000,37914.000,1245.000,3668.000,6350.000,5828.000,2325.000,2436.000,60.000,61.000,53.000,0.000
247980.000,15336.000,15258.000,9255.000,15531.000,4069.000,1862.000,1110.000,60.000,38.000,42.000,0.000
1777922.000,107887.000,5894.000,35805.000,84994.000,13072.000,15347.000,2601.000,56.000,37.000,42.000,0.000
61190.000,87593.000,20167.000,13073.000,16864.000,20183.000,8112.000,2431.000,51.000,21.000,73.000,0.000
116595.000,235852.000,13324.000,59737.000,16124.000,15636.000,4449.000,3833.000,56.000,23.000,42.000,0.000
224879.000,74435.000,75469.000,41524.000,6094.000,24778.000,14636.000,2473.000,47.000,35.000,88.000,0.000
1231454.000,726101.000,40347.000,19251.000,82109.000,35398.000,4397.000,2956.000,50.000,41.000,154.000,0.000
302196.000,283708.000,37542.000,25746.000,11057.000,32037.000,17601.000,5351.000,44.000,29.000,42.000,0.000
286917.000,284192.000,14478.000,8812.000,28686.000,20556.000,3615.000,1357.000,40.000,26.000,52.000,0.000
435200.000,144580.000,23604.000,45437.000,33102.000,15484.000,6920.000,1613.000,41.000,11.000,27.000,0.000
275793.000,22303.000,24202.000,47615.000,3252.000,8481.000,2050.000,1781.000,35.000,1.000,-71.000,0.000
1509300.000,111465.000,79396.000,58008.000,42955.000,24303.000,17507.000,2913.000,43.000,37.000,-113.000,0.000
207028.000,31664.000,60805.000,48357.000,14549.000,12488.000,21508.000,4558.000,41.000,53.000,-179.000,0.000
205312.000,56072.000,86544.000,52259.000,34839.000,17808.000,7219.000,2972.000,43.000,90.000,134.000,0.000
821857.000,22038.000,15683.000,54016.000,33913.000,18528.000,7434.000,3956.000,47.000,100.000,39.000,0.000
179029.000,168012.000,14025.000,61640.000,33488.000,19373.000,10617.000,4037.000,54.000,94.000,41.000,0.000
385943.000,52491.000,11134.000,35935.000,22435.000,17357.000,11796.000,2856.000,54.000,84.000,21.000,0.000
621747.000,386000.000,60616.000,16172.000,35669.000,15874.000,15314.000,2103.000,61.000,69.000,42.000,0.000
205511.000,6550.000,7063.000,14502.000,6995.000,2861.000,1246.000,421.000,51.000,48.000,36.000,0.000
1219089.000,181207.000,37882.000,66423.000,10517.000,24803.000,8670.000,4500.000,43.000,50.000,-22.000,0.000
968781.000,206262.000,34093.000,41396.000,39387.000,12136.000,10478.000,5906.000,43.000,53.000,28.000,0.000
373502.000,90341.000,12736.000,49873.000,48855.000,18213.000,5698.000,3620.000,27.000,48.000,-37.000,0.000
338035.000,116005.000,28112.000,13756.000,24820.000,14380.000,8897.000,2560.000,41.000,57.000,134.000,0.000
88973.000,6419.000,1428.000,2796.000,1002.000,1470.000,547.000,278.000,40.000,41.000,7.000,0.000
288402.000,131887.000,14542.000,15508.000,10559.000,4488.000,4763.000,945.000,44.000,41.000,71.000,0.000
87289.000,23106.000,26824.000,6401.000,7936.000,1935.000,1364.000,963.000,41.000,38.000,58.000,0.000
299700.000,93672.000,35314.000,65593.000,14187.000,25872.000,10904.000,4032.000,29.000,47.000,45.000,0.000
575561.000,88659.000,50964.000,75106.000,17633.000,30956.000,11577.000,10763.000,34.000,57.000,-222.000,0.000
1678184.000,96610.000,7688.000,66250.000,13392.000,21510.000,10859.000,6880.000,34.000,64.000,6.000,0.000
1433631.000,579767.000,51436.000,136423.000,5110.000,22573.000,16418.000,5741.000,50.000,77.000,131.000,0.000
98813.000,46090.000,26698.000,23556.000,12883.000,20440.000,8325.000,7587.000,47.000,63.000,89.000,0.000
100023.000,12233.000,3340.000,5846.000,6020.000,4441.000,3349.000,999.000,51.000,61.000,8.000,0.000
285223.000,25442.000,4939.000,18315.000,8055.000,4417.000,4994.000,1457.000,54.000,51.000,-126.000,0.000
767128.000,42196.000,22793.000,24527.000,3485.000,5128.000,1112.000,1169.000,53.000,51.000,72.000,0.000
278874.000,112376.000,8731.000,3399.000,8215.000,4336.000,1444.000,662.000,60.000,64.000,54.000,0.000
462313.000,140339.000,18641.000,11714.000,10877.000,24460.000,9315.000,4207.000,41.000,43.000,33.000,0.000
439545.000,142264.000,29499.000,20661.000,12763.000,16060.000,5963.000,2985.000,37.000,34.000,-46.000,0.000
961899.000,60472.000,14425.000,27648.000,30227.000,17522.000,2765.000,1929.000,35.000,26.000,-27.000,0.000
750236.000,152800.000,78944.000,23601.000,73958.000,24782.000,7424.000,6931.000,47.000,16.000,164.000,0.000
618130.000,39395.000,2755.000,3640.000,6102.000,2853.000,2375.000,541.000,57.000,34.000,-11.000,0.000
260644.000,74578.000,13136.000,5805.000,16672.000,4713.000,1545.000,891.000,50.000,29.000,39.000,0.000
1013376.000,23402.000,22061.000,29337.000,32186.000,12807.000,23443.000,3507.000,44.000,24.000,2.000,0.000
613010.000,14524.000,4696.000,11664.000,5926.000,6328.000,2097.000,616.000,43.000,34.000,49.000,0.000
521872.000,62994.000,14730.000,28750.000,14941.000,12456.000,10142.000,2081.000,50.000,38.000,-123.000,0.000
869530.000,61997.000,158110.000,21220.000,23021.000,15481.000,3574.000,2569.000,57.000,51.000,-226.000,0.000
484486.000,43508.000,16010.000,12499.000,6389.000,4350.000,3428.000,530.000,60.000,75.000,132.000,0.000
26517.000,18715.000,19610.000,2842.000,1993.000,2479.000,1194.000,258.000,50.000,70.000,-257.000,0.000
2221308.000,48098.000,19464.000,26430.000,6116.000,3399.000,3611.000,874.000,38.000,77.000,40.000,0.000
1874094.000,70162.000,68026.000,29293.000,60988.000,18506.000,6558.000,2917.000,24.000,81.000,57.000,0.000
74022.000,46380.000,23645.000,6311.000,11585.000,4292.000,1346.000,1902.000,29.000,69.000,73.000,0.000
1066018.000,109410.000,33601.000,10188.000,18823.000,21141.000,5090.000,2861.000,29.000,69.000,49.000,0.000
78599.000,10420.000,7385.000,9080.000,4061.000,5676.000,679.000,525.000,38.000,54.000,107.000,0.000
64917.000,1628.000,1273.000,680.000,498.000,1551.000,468.000,209.000,56.000,57.000,131.000,0.000
62665.000,66038.000,39679.000,18212.000,18723.000,24987.000,6062.000,3585.000,70.000,56.000,9.000,0.000
281552.000,127632.000,129707.000,14559.000,56634.000,7144.000,4451.000,2547.000,83.000,57.000,57.000,0.000
231248.000,45819.000,7030.000,5749.000,6755.000,2448.000,1372.000,1216.000,66.000,69.000,68.000,0.000
44825.000,10282.000,951.000,5955.000,2030.000,1831.000,658.000,209.000,48.000,54.000,6.000,0.000
606339.000,125022.000,43806.000,27854.000,20054.000,14173.000,10679.000,3668.000,34.000,53.000,27.000,0.000
108331.000,26128.000,6377.000,5895.000,2561.000,2657.000,1155.000,772.000,23.000,51.000,6.000,0.000
519192.000,128430.000,92012.000,24767.000,12932.000,40511.000,5635.000,2519.000,34.000,43.000,-138.000,0.000
483809.000,71840.000,52575.000,15728.000,7723.000,26486.000,6113.000,7958.000,48.000,54.000,8.000,0.000
467351.000,116776.000,17879.000,81440.000,21373.000,19038.000,3931.000,2960.000,53.000,57.000,140.000,0.000
107341.000,47895.000,5969.000,48451.000,29048.000,30782.000,12808.000,4545.000,56.000,61.000,69.000,0.000
431068.000,198790.000,13632.000,47760.000,5493.000,13041.000,5816.000,2596.000,70.000,66.000,38.000,0.000
443464.000,216868.000,86372.000,53331.000,27218.000,23514.000,7009.000,4479.000,60.000,56.000,45.000,0.000
